iter	Passed	Remaining
3219	146713	19637
3220	146762	19592
3221	146812	19547
3222	146865	19503
3223	146912	19457
3224	146957	19412
3225	147008	19367
3226	147048	19320
3227	147102	19276
3228	147150	19231
3229	147194	19185
3230	147241	19140
3231	147285	19094
3232	147330	19048
3233	147378	19003
3234	147422	18957
3235	147468	18912
3236	147511	18866
3237	147558	18820
3238	147606	18775
3239	147655	18730
3240	147701	18684
3241	147740	18638
3242	147784	18592
3243	147829	18547
3244	147876	18501
3245	147924	18456
3246	147968	18410
3247	148020	18365
3248	148062	18319
3249	148110	18274
3250	148157	18229
3251	148200	18183
3252	148248	18138
3253	148297	18092
3254	148342	18047
3255	148394	18002
3256	148436	17956
3257	148479	17910
3258	148519	17864
3259	148562	17818
3260	148604	17772
3261	148645	17726
3262	148690	17680
3263	148731	17634
3264	148774	17588
3265	148815	17542
3266	148852	17495
3267	148897	17450
3268	148940	17404
3269	148987	17359
3270	149038	17314
3271	149085	17268
3272	149138	17224
3273	149183	17178
3274	149230	17132
3275	149281	17088
3276	149332	17043
3277	149378	16997
3278	149424	16952
3279	149469	16906
3280	149521	16861
3281	149568	16816
3282	149604	16769
3283	149648	16723
3284	149689	16677
3285	149739	16632
3286	149784	16587
3287	149835	16542
3288	149878	16496
3289	149925	16450
3290	149971	16405
3291	150021	16360
3292	150063	16314
3293	150104	16268
3294	150149	16222
3295	150198	16177
3296	150248	16132
3297	150292	16086
3298	150337	16040
3299	150400	15997
3300	150449	15951
3301	150494	15906
3302	150537	15860
3303	150584	15815
3304	150629	15769
3305	150688	15725
3306	150730	15679
3307	150769	15632
3308	150815	15587
3309	150859	15541
3310	150906	15496
3311	150955	15451
3312	151001	15405
3313	151048	15360
3314	151089	15314
3315	151147	15269
3316	151195	15224
3317	151239	15178
3318	151285	15133
3319	151329	15087
3320	151379	15042
3321	151425	14996
3322	151460	14950
3323	151500	14903
3324	151548	14858
3325	151596	14813
3326	151636	14767
3327	151678	14721
3328	151724	14675
3329	151772	14630
3330	151827	14585
3331	151875	14540
3332	151923	14494
3333	151964	14448
3334	152015	14403
3335	152065	14358
3336	152101	14312
3337	152135	14265
3338	152180	14219
3339	152234	14175
3340	152270	14128
3341	152320	14083
3342	152367	14038
3343	152411	13992
3344	152457	13946
3345	152497	13900
3346	152537	13854
3347	152577	13808
3348	152618	13762
3349	152660	13716
3350	152706	13671
3351	152748	13625
3352	152793	13579
3353	152836	13533
3354	152885	13488
3355	152932	13443
3356	152974	13397
3357	153022	13351
3358	153069	13306
3359	153112	13260
3360	153150	13214
3361	153198	13169
3362	153242	13123
3363	153288	13077
3364	153337	13032
3365	153387	12987
3366	153433	12941
3367	153478	12896
3368	153526	12850
3369	153574	12805
3370	153621	12760
3371	153665	12714
3372	153716	12669
3373	153752	12622
3374	153799	12577
3375	153850	12532
3376	153894	12486
3377	153945	12441
3378	153990	12395
3379	154040	12350
3380	154093	12305
3381	154146	12260
3382	154189	12214
3383	154234	12169
3384	154276	12123
3385	154322	12077
3386	154362	12031
3387	154407	11986
3388	154461	11941
3389	154502	11895
3390	154553	11850
3391	154598	11804
3392	154643	11758
3393	154689	11713
3394	154731	11667
3395	154773	11621
3396	154817	11576
3397	154866	11530
3398	154912	11485
3399	154956	11439
3400	155003	11393
3401	155051	11348
3402	155094	11302
3403	155144	11257
3404	155184	11211
3405	155236	11166
3406	155286	11121
3407	155336	11075
3408	155383	11030
3409	155419	10984
3410	155474	10939
3411	155518	10893
3412	155565	10848
3413	155605	10802
3414	155648	10756
3415	155703	10711
3416	155750	10665
3417	155799	10620
3418	155844	10574
3419	155887	10529
3420	155938	10483
3421	155981	10438
3422	156032	10393
3423	156078	10347
3424	156120	10301
3425	156169	10256
3426	156210	10210
3427	156251	10164
3428	156299	10119
3429	156344	10073
3430	156391	10027
3431	156428	9981
3432	156478	9936
3433	156528	9891
3434	156576	9845
3435	156617	9799
3436	156655	9753
3437	156699	9708
3438	156740	9662
3439	156781	9616
3440	156832	9571
3441	156883	9526
3442	156930	9480
3443	156974	9434
3444	157013	9388
3445	157052	9342
3446	157099	9297
3447	157148	9252
3448	157192	9206
3449	157237	9160
3450	157280	9115
3451	157324	9069
3452	157361	9023
3453	157406	8977
3454	157444	8931
3455	157494	8886
3456	157539	8840
3457	157585	8795
3458	157621	8749
3459	157665	8703
3460	157716	8658
3461	157753	8612
3462	157791	8566
3463	157835	8520
3464	157880	8474
3465	157927	8429
3466	157966	8383
3467	158011	8337
3468	158066	8292
3469	158118	8247
3470	158163	8202
3471	158208	8156
3472	158258	8111
3473	158301	8065
3474	158347	8019
3475	158398	7974
3476	158439	7928
3477	158486	7883
3478	158529	7837
3479	158578	7792
3480	158627	7746
3481	158671	7701
3482	158716	7655
3483	158766	7610
3484	158810	7564
3485	158869	7519
3486	158913	7474
3487	158954	7428
3488	159002	7382
3489	159045	7337
3490	159099	7291
3491	159148	7246
3492	159192	7200
3493	159248	7155
3494	159290	7109
3495	159340	7064
3496	159377	7018
3497	159425	6973
3498	159472	6927
3499	159524	6882
3500	159569	6836
3501	159619	6791
3502	159663	6745
3503	159696	6699
3504	159739	6653
3505	159784	6608
3506	159824	6562
3507	159874	6517
3508	159926	6471
3509	159974	6426
3510	160022	6380
3511	160073	6335
3512	160117	6289
3513	160165	6244
3514	160210	6198
3515	160259	6153
3516	160305	6107
3517	160356	6062
3518	160403	6016
3519	160450	5971
3520	160511	5926
3521	160558	5880
3522	160599	5835
3523	160640	5789
3524	160686	5743
3525	160723	5697
3526	160766	5652
3527	160811	5606
3528	160855	5560
3529	160894	5515
3530	160944	5469
3531	160988	5424
3532	161033	5378
3533	161087	5333
3534	161137	5287
3535	161184	5242
3536	161223	5196
3537	161275	5150
3538	161315	5105
3539	161376	5060
3540	161428	5014
3541	161478	4969
3542	161530	4923
3543	161579	4878
3544	161619	4832
3545	161658	4786
3546	161698	4741
3547	161749	4695
3548	161794	4650
3549	161830	4604
3550	161877	4558
3551	161926	4513
3552	161959	4467
3553	162008	4421
3554	162055	4376
3555	162105	4330
3556	162160	4285
3557	162203	4239
3558	162236	4193
3559	162278	4148
3560	162327	4102
3561	162371	4057
3562	162417	4011
3563	162460	3965
3564	162513	3920
3565	162562	3874
3566	162604	3829
3567	162649	3783
3568	162699	3738
3569	162746	3692
3570	162803	3647
3571	162845	3601
3572	162892	3556
3573	162938	3510
3574	162984	3464
3575	163032	3419
3576	163071	3373
3577	163118	3328
3578	163150	3282
3579	163198	3236
3580	163244	3191
3581	163285	3145
3582	163324	3099
3583	163378	3054
3584	163414	3008
3585	163461	2962
3586	163509	2917
3587	163554	2871
3588	163601	2826
3589	163643	2780
3590	163683	2734
3591	163728	2689
3592	163776	2643
3593	163822	2598
3594	163864	2552
3595	163909	2506
3596	163955	2461
3597	163995	2415
3598	164036	2370
3599	164078	2324
3600	164126	2278
3601	164166	2233
3602	164208	2187
3603	164250	2142
3604	164295	2096
3605	164334	2050
3606	164379	2005
3607	164419	1959
3608	164463	1913
3609	164517	1868
3610	164562	1822
3611	164614	1777
3612	164662	1731
3613	164704	1686
3614	164745	1640
3615	164795	1595
3616	164843	1549
3617	164886	1503
3618	164932	1458
3619	164982	1412
3620	165038	1367
3621	165079	1321
3622	165125	1276
3623	165172	1230
3624	165211	1184
3625	165264	1139
3626	165306	1093
3627	165350	1048
3628	165396	1002
3629	165430	957
3630	165478	911
3631	165529	865
3632	165583	820
3633	165633	774
3634	165677	729
3635	165722	683
3636	165767	638
3637	165813	592
3638	165854	546
3639	165901	501
3640	165961	455
3641	166007	410
3642	166056	364
3643	166102	319
3644	166144	273
3645	166194	227
3646	166236	182
3647	166278	136
3648	166319	91
3649	166357	45
3650	166391	0
